1,53.6303042,179.9999667
1.023292992,53.6303042,179.9999659
1.047128548,53.6303042,179.9999651
1.071519305,53.6303042,179.9999643
1.096478196,53.6303042,179.9999635
1.122018454,53.6303042,179.9999626
1.148153621,53.6303042,179.9999618
1.174897555,53.6303042,179.9999609
1.202264435,53.6303042,179.99996
1.230268771,53.6303042,179.999959
1.258925412,53.6303042,179.9999581
1.288249552,53.6303042,179.9999571
1.318256739,53.6303042,179.9999561
1.348962883,53.6303042,179.9999551
1.380384265,53.6303042,179.999954
1.412537545,53.6303042,179.999953
1.445439771,53.6303042,179.9999519
1.479108388,53.6303042,179.9999507
1.513561248,53.6303042,179.9999496
1.548816619,53.6303042,179.9999484
1.584893192,53.6303042,179.9999472
1.621810097,53.6303042,179.999946
1.659586907,53.6303042,179.9999447
1.698243652,53.6303042,179.9999434
1.737800829,53.6303042,179.9999421
1.77827941,53.6303042,179.9999408
1.819700859,53.6303042,179.9999394
1.862087137,53.6303042,179.999938
1.905460718,53.6303042,179.9999365
1.9498446,53.6303042,179.9999351
1.995262315,53.6303042,179.9999335
2.041737945,53.6303042,179.999932
2.089296131,53.6303042,179.9999304
2.13796209,53.6303042,179.9999288
2.187761624,53.6303042,179.9999271
2.238721139,53.6303042,179.9999254
2.290867653,53.6303042,179.9999237
2.344228815,53.6303042,179.9999219
2.398832919,53.6303042,179.9999201
2.454708916,53.6303042,179.9999182
2.511886432,53.6303042,179.9999163
2.570395783,53.6303042,179.9999144
2.630267992,53.6303042,179.9999124
2.691534804,53.6303042,179.9999104
2.754228703,53.6303042,179.9999083
2.818382931,53.6303042,179.9999061
2.884031503,53.6303042,179.9999039
2.951209227,53.6303042,179.9999017
3.01995172,53.6303042,179.9998994
3.090295433,53.6303042,179.9998971
3.16227766,53.6303042,179.9998947
3.235936569,53.6303042,179.9998922
3.311311215,53.6303042,179.9998897
3.388441561,53.6303042,179.9998871
3.467368505,53.6303042,179.9998845
3.548133892,53.6303042,179.9998818
3.630780548,53.6303042,179.9998791
3.715352291,53.6303042,179.9998763
3.801893963,53.6303042,179.9998734
3.89045145,53.6303042,179.9998704
3.981071706,53.6303042,179.9998674
4.073802778,53.6303042,179.9998643
4.168693835,53.6303042,179.9998612
4.265795188,53.6303042,179.9998579
4.365158322,53.6303042,179.9998546
4.466835922,53.6303042,179.9998512
4.570881896,53.6303042,179.9998478
4.677351413,53.6303042,179.9998442
4.786300923,53.6303042,179.9998406
4.897788194,53.6303042,179.9998369
5.011872336,53.6303042,179.9998331
5.12861384,53.6303042,179.9998292
5.248074602,53.6303042,179.9998252
5.370317964,53.6303042,179.9998211
5.495408739,53.6303042,179.999817
5.623413252,53.6303042,179.9998127
5.754399373,53.6303042,179.9998084
5.888436554,53.6303042,179.9998039
6.025595861,53.6303042,179.9997993
6.165950019,53.6303042,179.9997946
6.309573445,53.6303042,179.9997899
6.45654229,53.6303042,179.999785
6.60693448,53.6303042,179.99978
6.760829754,53.6303042,179.9997748
6.918309709,53.6303042,179.9997696
7.079457844,53.6303042,179.9997642
7.244359601,53.6303042,179.9997587
7.413102413,53.6303042,179.9997531
7.58577575,53.6303042,179.9997474
7.762471166,53.6303042,179.9997415
7.943282347,53.6303042,179.9997355
8.128305162,53.6303042,179.9997293
8.317637711,53.6303042,179.999723
8.511380382,53.6303042,179.9997165
8.7096359,53.6303042,179.9997099
8.912509381,53.6303042,179.9997032
9.120108394,53.6303042,179.9996963
9.332543008,53.6303042,179.9996892
9.54992586,53.6303042,179.9996819
9.77237221,53.6303042,179.9996745
10,53.6303042,179.999667
10.23292992,53.6303042,179.9996592
10.47128548,53.6303042,179.9996513
10.71519305,53.6303042,179.9996431
10.96478196,53.6303042,179.9996348
11.22018454,53.6303042,179.9996263
11.48153621,53.6303042,179.9996176
11.74897555,53.6303042,179.9996087
12.02264435,53.6303042,179.9995996
12.30268771,53.6303042,179.9995903
12.58925412,53.6303042,179.9995807
12.88249552,53.6303042,179.999571
13.18256739,53.6303042,179.999561
13.48962883,53.6303042,179.9995507
13.80384265,53.6303042,179.9995403
14.12537545,53.6303042,179.9995296
14.45439771,53.6303042,179.9995186
14.79108388,53.6303042,179.9995074
15.13561248,53.6303042,179.9994959
15.48816619,53.6303042,179.9994842
15.84893192,53.6303042,179.9994722
16.21810097,53.6303042,179.9994599
16.59586907,53.6303042,179.9994473
16.98243652,53.6303042,179.9994344
17.37800829,53.6303042,179.9994212
17.7827941,53.6303042,179.9994078
18.19700859,53.6303042,179.999394
18.62087137,53.6303042,179.9993798
19.05460718,53.6303042,179.9993654
19.498446,53.6303042,179.9993506
19.95262315,53.6303042,179.9993355
20.41737945,53.6303042,179.99932
20.89296131,53.6303042,179.9993042
21.3796209,53.6303042,179.999288
21.87761624,53.6303042,179.9992714
22.38721139,53.6303042,179.9992544
22.90867653,53.6303042,179.999237
23.44228815,53.6303042,179.9992193
23.98832919,53.6303042,179.9992011
24.54708916,53.6303042,179.9991825
25.11886432,53.63030419,179.9991634
25.70395783,53.63030419,179.9991439
26.30267992,53.63030419,179.999124
26.91534804,53.63030419,179.9991036
27.54228703,53.63030419,179.9990827
28.18382931,53.63030419,179.9990614
28.84031503,53.63030419,179.9990395
29.51209227,53.63030419,179.9990171
30.1995172,53.63030419,179.9989942
30.90295433,53.63030419,179.9989708
31.6227766,53.63030419,179.9989468
32.35936569,53.63030419,179.9989223
33.11311215,53.63030419,179.9988972
33.88441561,53.63030419,179.9988715
34.67368505,53.63030419,179.9988452
35.48133892,53.63030419,179.9988183
36.30780548,53.63030419,179.9987908
37.15352291,53.63030419,179.9987626
38.01893963,53.63030419,179.9987338
38.9045145,53.63030419,179.9987043
39.81071706,53.63030419,179.9986741
40.73802778,53.63030419,179.9986432
41.68693835,53.63030419,179.9986116
42.65795188,53.63030419,179.9985793
43.65158322,53.63030419,179.9985462
44.66835922,53.63030419,179.9985123
45.70881896,53.63030419,179.9984777
46.77351413,53.63030419,179.9984422
47.86300923,53.63030419,179.9984059
48.97788194,53.63030419,179.9983688
50.11872336,53.63030419,179.9983308
51.2861384,53.63030419,179.9982919
52.48074602,53.63030419,179.9982522
53.70317964,53.63030419,179.9982114
54.95408739,53.63030419,179.9981698
56.23413252,53.63030419,179.9981272
57.54399373,53.63030419,179.9980835
58.88436554,53.63030419,179.9980389
60.25595861,53.63030419,179.9979932
61.65950019,53.63030419,179.9979465
63.09573445,53.63030419,179.9978986
64.5654229,53.63030419,179.9978497
66.0693448,53.63030419,179.9977996
67.60829754,53.63030419,179.9977483
69.18309709,53.63030419,179.9976959
70.79457844,53.63030419,179.9976422
72.44359601,53.63030419,179.9975873
74.13102413,53.63030419,179.9975311
75.8577575,53.63030419,179.9974736
77.62471166,53.63030419,179.9974147
79.43282347,53.63030419,179.9973545
81.28305162,53.63030419,179.9972929
83.17637711,53.63030419,179.9972299
85.11380382,53.63030419,179.9971653
87.096359,53.63030418,179.9970993
89.12509381,53.63030418,179.9970317
91.20108394,53.63030418,179.9969626
93.32543008,53.63030418,179.9968918
95.4992586,53.63030418,179.9968194
97.7237221,53.63030418,179.9967454
100,53.63030418,179.9966696
102.3292992,53.63030418,179.996592
104.7128548,53.63030418,179.9965126
107.1519305,53.63030418,179.9964314
109.6478196,53.63030418,179.9963482
112.2018454,53.63030418,179.9962632
114.8153621,53.63030418,179.9961761
117.4897555,53.63030418,179.9960871
120.2264435,53.63030417,179.9959959
123.0268771,53.63030417,179.9959027
125.8925412,53.63030417,179.9958072
128.8249552,53.63030417,179.9957096
131.8256739,53.63030417,179.9956096
134.8962883,53.63030417,179.9955073
138.0384265,53.63030417,179.9954027
141.2537545,53.63030417,179.9952956
144.5439771,53.63030417,179.995186
147.9108388,53.63030416,179.9950739
151.3561248,53.63030416,179.9949592
154.8816619,53.63030416,179.9948417
158.4893192,53.63030416,179.9947216
162.1810097,53.63030416,179.9945986
165.9586907,53.63030416,179.9944728
169.8243652,53.63030415,179.9943441
173.7800829,53.63030415,179.9942123
177.827941,53.63030415,179.9940775
181.9700859,53.63030415,179.9939396
186.2087137,53.63030415,179.9937984
190.5460718,53.63030414,179.993654
194.98446,53.63030414,179.9935061
199.5262315,53.63030414,179.9933549
204.1737945,53.63030413,179.9932001
208.9296131,53.63030413,179.9930417
213.796209,53.63030413,179.9928796
218.7761624,53.63030413,179.9927138
223.8721139,53.63030412,179.9925441
229.0867653,53.63030412,179.9923704
234.4228815,53.63030412,179.9921927
239.8832919,53.63030411,179.9920108
245.4708916,53.63030411,179.9918247
251.1886432,53.6303041,179.9916343
257.0395783,53.6303041,179.9914394
263.0267992,53.63030409,179.99124
269.1534804,53.63030409,179.991036
275.4228703,53.63030408,179.9908272
281.8382931,53.63030408,179.9906135
288.4031503,53.63030407,179.9903949
295.1209227,53.63030407,179.9901711
301.995172,53.63030406,179.9899422
309.0295433,53.63030406,179.9897079
316.227766,53.63030405,179.9894682
323.5936569,53.63030404,179.9892229
331.1311215,53.63030404,179.9889718
338.8441561,53.63030403,179.988715
346.7368505,53.63030402,179.9884521
354.8133892,53.63030401,179.9881831
363.0780548,53.630304,179.9879079
371.5352291,53.63030399,179.9876262
380.1893963,53.63030398,179.987338
389.045145,53.63030397,179.9870431
398.1071706,53.63030396,179.9867412
407.3802778,53.63030395,179.9864324
416.8693835,53.63030394,179.9861164
426.5795188,53.63030393,179.985793
436.5158322,53.63030392,179.9854621
446.6835922,53.6303039,179.9851234
457.0881896,53.63030389,179.9847769
467.7351413,53.63030388,179.9844223
478.6300923,53.63030386,179.9840595
489.7788194,53.63030384,179.9836882
501.1872336,53.63030383,179.9833082
512.861384,53.63030381,179.9829194
524.8074602,53.63030379,179.9825216
537.0317964,53.63030377,179.9821144
549.5408739,53.63030375,179.9816978
562.3413252,53.63030373,179.9812715
575.4399373,53.63030371,179.9808353
588.8436554,53.63030369,179.9803889
602.5595861,53.63030366,179.9799321
616.5950019,53.63030364,179.9794646
630.9573445,53.63030361,179.9789863
645.654229,53.63030359,179.9784968
660.693448,53.63030356,179.9779959
676.0829754,53.63030353,179.9774834
691.8309709,53.6303035,179.9769589
707.9457844,53.63030346,179.9764222
724.4359601,53.63030343,179.975873
741.3102413,53.63030339,179.975311
758.577575,53.63030335,179.974736
776.2471166,53.63030331,179.9741475
794.3282347,53.63030327,179.9735453
